date,industry_name,policy_score_raw,policy_score_rolling5
2022-12-09,农业,0.3333333333333333,0.6266666666666667
2022-12-10,农业,0.625,0.5916666666666666
2022-12-11,农业,0.6666666666666666,0.525
2022-12-12,农业,0.6666666666666666,0.5916666666666666
2022-12-13,农业,0.5,0.5583333333333333
2022-12-14,农业,1.0,0.6916666666666667
2022-12-15,农业,0.2857142857142857,0.6238095238095237
2022-12-16,农业,0.6666666666666666,0.6238095238095237
2022-12-17,农业,0.5,0.5904761904761905
2022-12-18,农业,1.0,0.6904761904761905
2022-12-19,农业,0.6,0.6104761904761904
2022-12-20,农业,0.0,0.5533333333333333
2022-12-21,农业,1.0,0.6199999999999999
2022-12-22,农业,0.3333333333333333,0.5866666666666667
2022-12-23,农业,0.6666666666666666,0.5199999999999999
2022-12-24,农业,0.5,0.5
2022-12-25,农业,0.8333333333333334,0.6666666666666666
2022-12-26,农业,0.7777777777777778,0.6222222222222221
2022-12-27,农业,0.6,0.6755555555555556
2022-12-28,农业,0.7142857142857143,0.6850793650793652
2022-12-29,农业,1.0,0.7850793650793652
2022-12-30,农业,0.4375,0.7059126984126984
2022-12-31,农业,0.0,0.5503571428571428
2023-01-02,农业,0.6,0.5503571428571429
2023-01-03,农业,0.625,0.5325
2023-01-04,农业,0.45454545454545453,0.42340909090909096
2023-01-05,农业,0.2,0.37590909090909086
2023-01-06,农业,0.2857142857142857,0.4330519480519481
2023-01-07,农业,0.1,0.33305194805194804
2023-01-08,农业,0.75,0.35805194805194807
2023-01-09,农业,0.2,0.30714285714285716
2023-01-10,农业,0.26666666666666666,0.32047619047619047
2023-01-11,农业,0.4444444444444444,0.3522222222222222
2023-01-12,农业,0.6153846153846154,0.4552991452991453
2023-01-13,农业,0.3333333333333333,0.3719658119658119
2023-01-14,农业,0.8333333333333334,0.4986324786324786
2023-01-15,农业,1.0,0.6452991452991453
2023-01-16,农业,0.5,0.6564102564102564
2023-01-17,农业,0.46153846153846156,0.6256410256410257
2023-01-18,农业,0.7647058823529411,0.7119155354449472
2023-01-19,农业,0.2608695652173913,0.5974227818217588
2023-01-20,农业,0.5833333333333334,0.5140894484884255
2023-01-21,农业,0.5,0.5140894484884255
2023-01-22,农业,1.0,0.6217817561807332
2023-01-23,农业,0.3333333333333333,0.5355072463768116
2023-01-24,农业,0.0,0.4833333333333334
2023-01-25,农业,0.0,0.36666666666666664
2023-01-26,农业,0.5,0.36666666666666664
2023-01-28,农业,0.25,0.21666666666666665
2023-01-29,农业,0.5,0.25
2023-01-30,农业,0.25,0.3
2023-01-31,农业,0.6666666666666666,0.4333333333333333
2023-02-01,农业,0.0,0.3333333333333333
2023-02-02,农业,0.25,0.3333333333333333
2023-02-03,农业,0.5,0.3333333333333333
2023-02-04,农业,0.1,0.30333333333333334
2023-02-05,农业,0.4,0.25
2023-02-06,农业,0.5454545454545454,0.35909090909090907
2023-02-07,农业,0.3333333333333333,0.37575757575757573
2023-02-08,农业,0.2,0.31575757575757574
2023-02-09,农业,0.21052631578947367,0.3378628389154705
2023-02-10,农业,0.7,0.3978628389154705
2023-02-11,农业,0.45454545454545453,0.3796810207336523
2023-02-12,农业,0.5,0.4130143540669856
2023-02-13,农业,0.7,0.5130143540669856
2023-02-14,农业,0.6923076923076923,0.6093706293706294
2023-02-15,农业,0.5454545454545454,0.5784615384615384
2023-02-16,农业,0.4444444444444444,0.5764413364413363
2023-02-17,农业,0.5555555555555556,0.5875524475524475
2023-02-18,农业,0.3,0.5075524475524475
2023-02-19,农业,0.25,0.41909090909090907
2023-02-20,农业,0.4,0.39
2023-02-21,农业,0.5714285714285714,0.4153968253968253
2023-02-22,农业,0.6875,0.4417857142857143
2023-02-23,农业,0.4166666666666667,0.4651190476190476
2023-02-24,农业,0.4166666666666667,0.4984523809523809
2023-02-25,农业,0.0,0.4184523809523809
2023-02-26,农业,0.6666666666666666,0.4375
2023-02-27,农业,0.10526315789473684,0.32105263157894737
2023-02-28,农业,0.2894736842105263,0.2956140350877193
2023-03-01,农业,0.6428571428571429,0.3408521303258146
2023-03-02,农业,0.6,0.4608521303258145
2023-03-03,农业,0.6666666666666666,0.4608521303258145
2023-03-04,农业,0.0,0.4397994987468672
2023-03-05,农业,0.8,0.5419047619047619
2023-03-06,农业,0.8823529411764706,0.5898039215686275
2023-03-07,农业,1.0,0.6698039215686273
2023-03-08,农业,0.6666666666666666,0.6698039215686274
2023-03-09,农业,0.875,0.8448039215686274
2023-03-10,农业,1.0,0.8848039215686274
2023-03-11,农业,0.6666666666666666,0.8416666666666666
2023-03-12,农业,0.5882352941176471,0.759313725490196
2023-03-13,农业,0.8333333333333334,0.7926470588235295
2023-03-14,农业,0.5,0.7176470588235294
2023-03-15,农业,0.7058823529411765,0.6588235294117647
2023-03-16,农业,0.5555555555555556,0.6366013071895426
2023-03-17,农业,0.45454545454545453,0.609863339275104
2023-03-18,农业,0.5454545454545454,0.5522875816993464
2023-03-19,农业,0.0,0.4522875816993464
2023-03-20,农业,0.8333333333333334,0.47777777777777786
2023-03-21,农业,0.25,0.4166666666666667
2023-03-22,农业,0.5384615384615384,0.43344988344988344
2023-03-23,农业,0.2727272727272727,0.37890442890442894
2023-03-24,农业,0.8333333333333334,0.5455710955710956
2023-03-25,农业,0.6666666666666666,0.5122377622377623
2023-03-26,农业,0.75,0.6122377622377623
2023-03-27,农业,0.6666666666666666,0.6378787878787879
2023-03-28,农业,0.3333333333333333,0.6500000000000001
2023-03-29,农业,0.7,0.6233333333333334
2023-03-30,农业,0.5714285714285714,0.6042857142857143
2023-03-31,农业,0.7142857142857143,0.5971428571428572
2023-04-01,农业,0.8333333333333334,0.6304761904761905
2023-04-02,农业,1.0,0.7638095238095239
2023-04-03,农业,0.7142857142857143,0.7666666666666667
2023-04-04,农业,0.5,0.7523809523809524
2023-04-05,农业,0.8571428571428571,0.7809523809523811
2023-04-06,农业,0.42857142857142855,0.7
2023-04-07,农业,1.0,0.7
2023-04-08,农业,1.0,0.7571428571428571
2023-04-09,农业,0.5,0.7571428571428571
2023-04-10,农业,0.3333333333333333,0.6523809523809525
2023-04-11,农业,0.5833333333333334,0.6833333333333333
2023-04-12,农业,0.45454545454545453,0.5742424242424243
2023-04-13,农业,1.0,0.5742424242424243
2023-04-14,农业,0.8888888888888888,0.652020202020202
2023-04-15,农业,0.7,0.7253535353535353
2023-04-16,农业,0.8,0.7686868686868688
2023-04-17,农业,1.0,0.8777777777777779
2023-04-18,农业,0.8333333333333334,0.8444444444444444
2023-04-19,农业,0.9285714285714286,0.8523809523809524
2023-04-20,农业,0.7916666666666666,0.8707142857142858
2023-04-21,农业,0.6923076923076923,0.8491758241758243
2023-04-22,农业,1.0,0.8491758241758243
2023-04-23,农业,0.8333333333333334,0.8491758241758243
2023-04-24,农业,1.0,0.8634615384615385
2023-04-25,农业,0.7,0.8451282051282052
2023-04-26,农业,0.875,0.8816666666666666
2023-04-27,农业,0.7692307692307693,0.8355128205128205
2023-04-28,农业,1.0,0.8688461538461538
2023-04-29,农业,0.8,0.828846153846154
2023-04-30,农业,0.3333333333333333,0.7555128205128205
2023-05-01,农业,1.0,0.7805128205128206
2023-05-02,农业,0.6666666666666666,0.76
2023-05-03,农业,0.7142857142857143,0.7028571428571428
2023-05-04,农业,0.75,0.6928571428571428
2023-05-05,农业,0.6666666666666666,0.7595238095238096
2023-05-06,农业,0.8461538461538461,0.7287545787545788
2023-05-07,农业,0.9,0.7754212454212455
2023-05-08,农业,1.0,0.8325641025641026
2023-05-09,农业,0.8,0.8425641025641026
2023-05-10,农业,0.6153846153846154,0.8323076923076924
2023-05-11,农业,1.0,0.8630769230769232
2023-05-12,农业,0.8666666666666667,0.8564102564102566
2023-05-13,农业,1.0,0.8564102564102566
2023-05-14,农业,1.0,0.8964102564102564
2023-05-15,农业,1.0,0.9733333333333334
2023-05-16,农业,0.875,0.9483333333333335
2023-05-17,农业,0.625,0.9
2023-05-18,农业,0.8333333333333334,0.8666666666666668
2023-05-19,农业,0.8,0.8266666666666668
2023-05-20,农业,0.75,0.7766666666666667
2023-05-21,农业,1.0,0.8016666666666667
2023-05-22,农业,0.75,0.8266666666666668
2023-05-23,农业,0.9090909090909091,0.8418181818181818
2023-05-24,农业,0.9,0.8618181818181817
2023-05-25,农业,0.8666666666666667,0.8851515151515151
2023-05-26,农业,1.0,0.8851515151515151
2023-05-27,农业,1.0,0.9351515151515152
2023-05-28,农业,0.8,0.9133333333333333
2023-05-29,农业,0.875,0.9083333333333334
2023-05-30,农业,0.5714285714285714,0.8492857142857144
2023-05-31,农业,0.7142857142857143,0.7921428571428571
2023-06-01,农业,0.6666666666666666,0.7254761904761905
2023-06-02,农业,0.75,0.7154761904761905
2023-06-03,农业,0.6363636363636364,0.6677489177489178
2023-06-04,农业,0.8333333333333334,0.7201298701298702
2023-06-05,农业,0.8571428571428571,0.7487012987012988
2023-06-06,农业,0.7272727272727273,0.7608225108225108
2023-06-07,农业,0.9523809523809523,0.8012987012987013
2023-06-08,农业,0.9090909090909091,0.8558441558441559
2023-06-09,农业,0.6363636363636364,0.8164502164502163
2023-06-10,农业,0.75,0.7950216450216451
2023-06-11,农业,0.6666666666666666,0.7829004329004329
2023-06-12,农业,0.7142857142857143,0.7352813852813853
2023-06-13,农业,0.875,0.7284632034632035
2023-06-14,农业,0.75,0.7511904761904763
2023-06-15,农业,0.5333333333333333,0.707857142857143
2023-06-16,农业,0.9090909090909091,0.7563419913419913
2023-06-17,农业,0.8333333333333334,0.780151515151515
2023-06-18,农业,1.0,0.8051515151515151
2023-06-19,农业,1.0,0.8551515151515151
2023-06-20,农业,0.7777777777777778,0.904040404040404
2023-06-21,农业,0.8571428571428571,0.8936507936507937
2023-06-22,农业,1.0,0.926984126984127
2023-06-23,农业,1.0,0.926984126984127
2023-06-24,农业,0.6666666666666666,0.8603174603174603
2023-06-25,农业,0.8666666666666667,0.8780952380952382
2023-06-26,农业,1.0,0.9066666666666666
2023-06-27,农业,1.0,0.9066666666666666
2023-06-28,农业,0.6666666666666666,0.8400000000000001
2023-06-29,农业,1.0,0.9066666666666666
2023-06-30,农业,0.8888888888888888,0.9111111111111111
2023-07-01,农业,0.9166666666666666,0.8944444444444445
2023-07-02,农业,0.5,0.7944444444444445
2023-07-03,农业,1.0,0.861111111111111
2023-07-04,农业,0.8181818181818182,0.8247474747474748
2023-07-05,农业,0.9285714285714286,0.8326839826839828
2023-07-06,农业,0.7777777777777778,0.804906204906205
2023-07-07,农业,0.8333333333333334,0.8715728715728718
2023-07-08,农业,1.0,0.8715728715728718
2023-07-09,农业,0.5,0.8079365079365081
2023-07-10,农业,1.0,0.8222222222222223
2023-07-11,农业,0.6666666666666666,0.8000000000000002
2023-07-12,农业,0.8333333333333334,0.8000000000000002
2023-07-13,农业,1.0,0.8000000000000002
2023-07-14,农业,0.8888888888888888,0.8777777777777779
2023-07-15,农业,0.8333333333333334,0.8444444444444447
2023-07-16,农业,0.8571428571428571,0.8825396825396826
2023-07-17,农业,0.9375,0.903373015873016
2023-07-18,农业,0.875,0.878373015873016
2023-07-19,农业,0.8571428571428571,0.8720238095238096
2023-07-20,农业,0.6666666666666666,0.8386904761904763
2023-07-21,农业,0.6666666666666666,0.8005952380952384
2023-07-22,农业,0.75,0.7630952380952383
2023-07-23,农业,0.6666666666666666,0.7214285714285714
2023-07-24,农业,1.0,0.7500000000000001
2023-07-25,农业,0.8181818181818182,0.7803030303030305
2023-07-26,农业,0.6666666666666666,0.7803030303030304
2023-07-27,农业,1.0,0.8303030303030304
2023-07-28,农业,0.7777777777777778,0.8525252525252526
2023-07-29,农业,1.0,0.8525252525252526
2023-07-30,农业,0.6363636363636364,0.8161616161616163
2023-07-31,农业,1.0,0.8828282828282829
2023-08-01,农业,0.5,0.7828282828282829
2023-08-02,农业,0.7272727272727273,0.7727272727272728
2023-08-03,农业,0.9,0.7527272727272728
2023-08-04,农业,1.0,0.8254545454545456
2023-08-05,农业,0.8571428571428571,0.796883116883117
2023-08-06,农业,0.8571428571428571,0.8683116883116885
2023-08-07,农业,0.4,0.8028571428571428
2023-08-08,农业,0.6,0.7428571428571429
2023-08-09,农业,0.6666666666666666,0.6761904761904762
2023-08-10,农业,0.8461538461538461,0.673992673992674
2023-08-11,农业,0.7692307692307693,0.6564102564102565
2023-08-12,农业,1.0,0.7764102564102565
2023-08-13,农业,0.7142857142857143,0.7992673992673994
2023-08-14,农业,0.9166666666666666,0.8492673992673992
2023-08-15,农业,0.8888888888888888,0.857814407814408
2023-08-16,农业,0.75,0.8539682539682542
2023-08-17,农业,0.7,0.7939682539682541
2023-08-18,农业,0.8,0.8111111111111112
2023-08-19,农业,0.8571428571428571,0.7992063492063493
2023-08-20,农业,0.7,0.7614285714285716
2023-08-21,农业,0.8235294117647058,0.7761344537815127
2023-08-22,农业,0.8,0.7961344537815127
2023-08-23,农业,0.8571428571428571,0.807563025210084
2023-08-24,农业,0.9411764705882353,0.8243697478991597
2023-08-25,农业,0.9230769230769231,0.8689851325145443
2023-08-26,农业,0.7692307692307693,0.858125404007757
2023-08-27,农业,0.8181818181818182,0.8617617676441206
2023-08-28,农业,1.0,0.8903331962155494
2023-08-29,农业,0.75,0.8520979020979024
2023-08-30,农业,0.9,0.8474825174825176
2023-08-31,农业,1.0,0.8936363636363638
2023-09-01,农业,0.7272727272727273,0.8754545454545456
2023-09-02,农业,0.9090909090909091,0.8572727272727274
2023-09-03,农业,0.875,0.8822727272727274
2023-09-04,农业,0.9,0.8822727272727274
2023-09-05,农业,0.7142857142857143,0.8251298701298703
2023-09-06,农业,0.9411764705882353,0.8679106187929719
2023-09-07,农业,0.8888888888888888,0.8638702147525678
2023-09-08,农业,0.875,0.8638702147525678
2023-09-09,农业,1.0,0.8838702147525679
2023-09-10,农业,0.9285714285714286,0.9267273576097107
2023-09-11,农业,0.6666666666666666,0.8718253968253968
2023-09-12,农业,0.75,0.8440476190476192
2023-09-13,农业,0.9,0.8490476190476193
2023-09-14,农业,0.5,0.7490476190476192
2023-09-15,农业,0.9375,0.7508333333333335
2023-09-16,农业,0.625,0.7425000000000002
2023-09-17,农业,1.0,0.7925000000000002
2023-09-18,农业,0.9090909090909091,0.794318181818182
2023-09-19,农业,1.0,0.894318181818182
2023-09-20,农业,0.875,0.8818181818181821
2023-09-21,农业,0.8,0.916818181818182
2023-09-22,农业,0.7058823529411765,0.8579946524064173
2023-09-23,农业,0.6666666666666666,0.8095098039215689
2023-09-24,农业,0.6666666666666666,0.742843137254902
2023-09-25,农业,0.45454545454545453,0.658752228163993
2023-09-26,农业,0.8,0.658752228163993
2023-09-27,农业,1.0,0.7175757575757578
2023-09-28,农业,0.75,0.7342424242424244
2023-09-29,农业,1.0,0.8009090909090911
2023-09-30,农业,1.0,0.9100000000000001
2023-10-01,农业,0.0,0.7500000000000002
2023-10-02,农业,1.0,0.7500000000000002
2023-10-03,农业,1.0,0.8000000000000002
2023-10-04,农业,0.6,0.7200000000000002
2023-10-05,农业,0.6,0.6400000000000002
2023-10-06,农业,0.6666666666666666,0.7733333333333335
2023-10-07,农业,0.5,0.6733333333333336
2023-10-08,农业,1.0,0.6733333333333336
2023-10-09,农业,1.0,0.7533333333333335
2023-10-10,农业,0.9090909090909091,0.8151515151515154
2023-10-11,农业,1.0,0.8818181818181821
2023-10-12,农业,1.0,0.981818181818182
2023-10-13,农业,0.7857142857142857,0.9389610389610391
2023-10-14,农业,1.0,0.9389610389610391
2023-10-15,农业,1.0,0.9571428571428573
2023-10-16,农业,1.0,0.9571428571428573
2023-10-17,农业,0.9411764705882353,0.9453781512605044
2023-10-18,农业,0.85,0.9582352941176472
2023-10-19,农业,0.6,0.8782352941176471
2023-10-20,农业,0.8181818181818182,0.8418716577540108
2023-10-21,农业,0.625,0.7668716577540108
2023-10-22,农业,1.0,0.7786363636363639
2023-10-23,农业,0.7777777777777778,0.7641919191919194
2023-10-24,农业,0.7272727272727273,0.7896464646464648
2023-10-25,农业,0.7333333333333333,0.7726767676767679
2023-10-26,农业,0.75,0.7976767676767679
2023-10-27,农业,0.75,0.7476767676767679
2023-10-28,农业,1.0,0.7921212121212122
2023-10-29,农业,1.0,0.8466666666666669
2023-10-30,农业,1.0,0.9000000000000001
2023-10-31,农业,0.8888888888888888,0.9277777777777778
2023-11-01,农业,0.7142857142857143,0.9206349206349207
2023-11-02,农业,1.0,0.9206349206349209
2023-11-03,农业,0.9166666666666666,0.9039682539682541
2023-11-04,农业,0.75,0.8539682539682542
2023-11-05,农业,1.0,0.8761904761904763
2023-11-06,农业,0.5,0.8333333333333336
2023-11-07,农业,0.5,0.7333333333333335
2023-11-08,农业,0.6666666666666666,0.6833333333333335
2023-11-09,农业,0.7142857142857143,0.6761904761904763
2023-11-10,农业,0.875,0.6511904761904763
2023-11-11,农业,0.6666666666666666,0.6845238095238096
2023-11-12,农业,1.0,0.7845238095238096
2023-11-13,农业,1.0,0.8511904761904763
2023-11-14,农业,1.0,0.9083333333333335
2023-11-15,农业,1.0,0.9333333333333336
2023-11-16,农业,0.7777777777777778,0.9555555555555557
2023-11-17,农业,0.6923076923076923,0.8940170940170942
2023-11-18,农业,1.0,0.8940170940170942
2023-11-19,农业,0.8,0.8540170940170941
2023-11-20,农业,0.8571428571428571,0.8254456654456657
2023-11-21,农业,0.9,0.84989010989011
2023-11-22,农业,0.8888888888888888,0.8892063492063494
2023-11-23,农业,1.0,0.8892063492063494
2023-11-24,农业,0.5555555555555556,0.8403174603174606
2023-11-25,农业,0.6666666666666666,0.8022222222222224
2023-11-26,农业,0.6666666666666666,0.7555555555555558
2023-11-27,农业,1.0,0.7777777777777779
2023-11-28,农业,0.3333333333333333,0.6444444444444446
2023-11-29,农业,0.9090909090909091,0.7151515151515154
2023-11-30,农业,1.0,0.781818181818182
2023-12-01,农业,1.0,0.8484848484848486
2023-12-02,农业,0.8333333333333334,0.8151515151515154
2023-12-03,农业,1.0,0.9484848484848486
2023-12-04,农业,0.6,0.8866666666666667
2023-12-05,农业,0.6,0.8066666666666669
2023-12-06,农业,1.0,0.8066666666666669
2023-12-07,农业,1.0,0.8400000000000002
2023-12-08,农业,1.0,0.8400000000000002
2023-12-09,农业,0.8,0.8800000000000002
2023-12-10,农业,1.0,0.9600000000000003
2023-12-11,农业,0.8,0.9200000000000003
2023-12-12,农业,0.6923076923076923,0.8584615384615388
2023-12-13,农业,1.0,0.8584615384615388
2023-12-14,农业,0.75,0.8484615384615386
2023-12-15,农业,0.6666666666666666,0.7817948717948721
2023-12-16,农业,0.6923076923076923,0.7602564102564104
2023-12-17,农业,0.875,0.796794871794872
2023-12-18,农业,0.8181818181818182,0.7604312354312357
2023-12-19,农业,0.8888888888888888,0.7882090132090134
2023-12-20,农业,0.9090909090909091,0.8366938616938618
2023-12-21,农业,1.0,0.8982323232323234
2023-12-22,农业,0.7777777777777778,0.8787878787878789
2023-12-23,农业,0.5454545454545454,0.8242424242424244
2023-12-24,农业,0.6666666666666666,0.77979797979798
2023-12-25,农业,0.5,0.6979797979797981
2023-12-26,农业,1.0,0.6979797979797981
2023-12-27,农业,1.0,0.7424242424242427
2023-12-28,农业,0.8333333333333334,0.8000000000000002
2023-12-29,农业,0.6,0.7866666666666668
2023-12-30,农业,1.0,0.8866666666666669
2023-12-31,农业,0.9090909090909091,0.8684848484848487
2024-01-01,农业,0.3333333333333333,0.7351515151515153
2024-01-02,农业,0.5714285714285714,0.6827705627705629
2024-01-03,农业,0.75,0.712770562770563
2024-01-04,农业,0.9,0.692770562770563
2024-01-05,农业,0.5,0.6109523809523811
2024-01-06,农业,0.8333333333333334,0.7109523809523812
2024-01-07,农业,0.5,0.6966666666666669
2024-01-08,农业,1.0,0.7466666666666668
2024-01-09,农业,0.6,0.6866666666666669
2024-01-10,农业,0.8823529411764706,0.763137254901961
2024-01-11,农业,0.6666666666666666,0.7298039215686277
2024-01-12,农业,0.75,0.7798039215686277
2024-01-13,农业,1.0,0.7798039215686277
2024-01-14,农业,1.0,0.8598039215686276
2024-01-15,农业,1.0,0.8833333333333335
2024-01-16,农业,1.0,0.9500000000000002
2024-01-17,农业,0.9166666666666666,0.9833333333333336
2024-01-18,农业,0.8333333333333334,0.9500000000000002
2024-01-19,农业,0.8,0.9100000000000001
2024-01-20,农业,0.6666666666666666,0.8433333333333335
2024-01-21,农业,0.5,0.7433333333333335
2024-01-22,农业,0.6,0.6800000000000003
2024-01-23,农业,0.7142857142857143,0.6561904761904764
2024-01-24,农业,0.5882352941176471,0.6138375350140057
2024-01-25,农业,0.8333333333333334,0.6471708683473392
2024-01-26,农业,1.0,0.7471708683473391
2024-01-27,农业,1.0,0.8271708683473392
2024-01-28,农业,0.6666666666666666,0.8176470588235297
2024-01-29,农业,0.75,0.8500000000000002
2024-01-30,农业,0.9090909090909091,0.8651515151515152
2024-01-31,农业,0.7142857142857143,0.8080086580086581
2024-02-01,农业,0.75,0.7580086580086582
2024-02-02,农业,0.5384615384615384,0.7323676323676326
2024-02-03,农业,0.5833333333333334,0.6990342990342993
2024-02-04,农业,0.9090909090909091,0.6990342990342991
2024-02-05,农业,0.6666666666666666,0.6895104895104897
2024-02-06,农业,0.8333333333333334,0.7061771561771563
2024-02-07,农业,1.0,0.7984848484848486
2024-02-08,农业,0.16666666666666666,0.7151515151515154
2024-02-09,农业,1.0,0.7333333333333336
2024-02-10,农业,0.7777777777777778,0.7555555555555558
2024-02-11,农业,1.0,0.7888888888888891
2024-02-12,农业,0.8,0.748888888888889
2024-02-13,农业,1.0,0.9155555555555559
2024-02-14,农业,1.0,0.9155555555555559
2024-02-15,农业,0.6666666666666666,0.8933333333333335
2024-02-16,农业,0.0,0.6933333333333336
2024-02-17,农业,1.0,0.7333333333333336
2024-02-18,农业,0.8571428571428571,0.7047619047619049
2024-02-19,农业,0.8333333333333334,0.6714285714285716
2024-02-20,农业,0.6666666666666666,0.6714285714285717
2024-02-21,农业,0.3333333333333333,0.7380952380952384
2024-02-22,农业,0.9,0.7180952380952383
2024-02-23,农业,0.6666666666666666,0.6800000000000003
2024-02-24,农业,0.7777777777777778,0.6688888888888892
2024-02-25,农业,1.0,0.7355555555555557
2024-02-26,农业,1.0,0.8688888888888892
2024-02-27,农业,0.5,0.7888888888888891
2024-02-28,农业,0.75,0.8055555555555557
2024-02-29,农业,0.6666666666666666,0.7833333333333335
2024-03-01,农业,0.7777777777777778,0.7388888888888892
2024-03-02,农业,0.7142857142857143,0.681746031746032
2024-03-03,农业,0.75,0.731746031746032
2024-03-04,农业,0.8,0.741746031746032
2024-03-05,农业,0.625,0.7334126984126987
2024-03-06,农业,0.7692307692307693,0.731703296703297
2024-03-07,农业,0.9166666666666666,0.7721794871794875
2024-03-08,农业,0.8,0.7821794871794875
2024-03-09,农业,1.0,0.8221794871794874
2024-03-10,农业,0.6666666666666666,0.8305128205128207
2024-03-11,农业,0.875,0.8516666666666669
2024-03-12,农业,0.8888888888888888,0.8461111111111114
2024-03-13,农业,0.7894736842105263,0.8440058479532165
2024-03-14,农业,0.8125,0.8065058479532166
2024-03-15,农业,0.8,0.8331725146198833
2024-03-16,农业,1.0,0.8581725146198833
2024-03-17,农业,1.0,0.8803947368421057
2024-03-18,农业,0.7142857142857143,0.865357142857143
2024-03-19,农业,0.7272727272727273,0.8483116883116886
2024-03-20,农业,0.7857142857142857,0.8454545454545457
2024-03-21,农业,0.7142857142857143,0.7883116883116885
2024-03-22,农业,0.8571428571428571,0.75974025974026
2024-03-23,农业,0.6,0.7368831168831171
2024-03-24,农业,0.8333333333333334,0.7580952380952384
2024-03-25,农业,0.6153846153846154,0.7240293040293043
2024-03-26,农业,0.5833333333333334,0.6978388278388281
2024-03-27,农业,1.0,0.7264102564102567
2024-03-28,农业,0.8461538461538461,0.7756410256410259
2024-03-29,农业,1.0,0.8089743589743593
2024-03-30,农业,0.7272727272727273,0.8313519813519816
2024-03-31,农业,0.6,0.8346853146853149
2024-04-01,农业,0.75,0.784685314685315
2024-04-02,农业,0.8571428571428571,0.7868831168831172
2024-04-03,农业,0.7142857142857143,0.72974025974026
2024-04-04,农业,0.2222222222222222,0.628730158730159
2024-04-05,农业,0.7272727272727273,0.6541847041847044
2024-04-06,农业,0.8,0.6641847041847044
2024-04-07,农业,1.0,0.692756132756133
2024-04-08,农业,0.875,0.7248989898989902
2024-04-09,农业,0.75,0.8304545454545458
2024-04-10,农业,0.7142857142857143,0.8278571428571431
2024-04-11,农业,1.0,0.8678571428571431
2024-04-12,农业,0.7272727272727273,0.8133116883116885
2024-04-13,农业,0.8,0.7983116883116886
2024-04-14,农业,0.7142857142857143,0.7911688311688315
2024-04-15,农业,0.9,0.8283116883116886
2024-04-16,农业,0.9,0.8083116883116886
2024-04-17,农业,0.8181818181818182,0.8264935064935068
2024-04-18,农业,0.9090909090909091,0.8483116883116886
2024-04-19,农业,0.75,0.8554545454545457
2024-04-20,农业,0.8461538461538461,0.8446853146853149
2024-04-21,农业,1.0,0.8646853146853151
2024-04-22,农业,0.9166666666666666,0.8843822843822846
2024-04-23,农业,0.875,0.8775641025641028
2024-04-24,农业,0.7692307692307693,0.8814102564102566
2024-04-25,农业,0.7692307692307693,0.8660256410256414
2024-04-26,农业,0.7,0.8060256410256412
2024-04-27,农业,0.5,0.7226923076923081
2024-04-28,农业,1.0,0.7476923076923081
2024-04-29,农业,0.5333333333333333,0.7005128205128208
2024-04-30,农业,0.5714285714285714,0.6609523809523813
2024-05-01,农业,0.6666666666666666,0.6542857142857146
2024-05-02,农业,0.8571428571428571,0.725714285714286
2024-05-03,农业,0.8,0.685714285714286
2024-05-04,农业,0.7777777777777778,0.7346031746031749
2024-05-05,农业,0.75,0.7703174603174606
2024-05-06,农业,1.0,0.8369841269841274
2024-05-07,农业,0.8181818181818182,0.8291919191919195
2024-05-08,农业,0.8333333333333334,0.8358585858585862
2024-05-09,农业,0.75,0.8303030303030307
2024-05-10,农业,0.5333333333333333,0.7869696969696973
2024-05-11,农业,0.8571428571428571,0.7583982683982686
2024-05-12,农业,1.0,0.7947619047619051
2024-05-13,农业,0.5,0.7280952380952384
2024-05-14,农业,1.0,0.7780952380952384
2024-05-15,农业,0.9285714285714286,0.8571428571428574
2024-05-16,农业,0.5555555555555556,0.7968253968253972
2024-05-17,农业,0.9230769230769231,0.7814407814407818
2024-05-18,农业,0.5,0.7814407814407818
2024-05-19,农业,0.8,0.7414407814407818
2024-05-20,农业,0.7857142857142857,0.7128693528693532
2024-05-21,农业,0.6666666666666666,0.7350915750915754
2024-05-22,农业,0.8888888888888888,0.7282539682539686
2024-05-23,农业,0.6,0.7482539682539685
2024-05-24,农业,0.8,0.7482539682539685
2024-05-25,农业,1.0,0.7911111111111114
2024-05-26,农业,0.5,0.7577777777777781
2024-05-27,农业,0.6,0.7000000000000003
2024-05-28,农业,1.0,0.7800000000000004
2024-05-29,农业,0.6666666666666666,0.7533333333333336
2024-05-30,农业,0.8823529411764706,0.7298039215686277
2024-05-31,农业,0.3793103448275862,0.7056659905341449
2024-06-01,农业,0.8181818181818182,0.7493023541705087
2024-06-02,农业,1.0,0.7493023541705087
2024-06-03,农业,1.0,0.8159690208371753
2024-06-04,农业,0.5,0.7394984326018811
2024-06-05,农业,0.4,0.7436363636363639
2024-06-06,农业,0.8,0.7400000000000003
2024-06-07,农业,0.75,0.6900000000000003
2024-06-08,农业,0.75,0.6400000000000003
2024-06-09,农业,1.0,0.7400000000000003
2024-06-10,农业,0.6153846153846154,0.7830769230769234
2024-06-11,农业,0.9,0.8030769230769235
2024-06-12,农业,0.875,0.8280769230769234
2024-06-13,农业,0.8888888888888888,0.8558547008547011
2024-06-14,农业,0.8666666666666667,0.8291880341880346
2024-06-15,农业,0.75,0.8561111111111114
2024-06-16,农业,0.75,0.8261111111111115
