date,asset,weight
2022-09-08,516600,0.0915056764876343
2022-09-08,516670,0.10588044832456255
2022-09-08,516760,0.10464390340695616
2022-09-08,517280,0.08150721503354386
2022-09-09,159265,0.08335601451592149
2022-09-09,159529,0.07840123090809202
2022-09-09,159689,0.105583724987489
2022-09-09,159865,0.16330653837206296
2022-09-09,159867,0.09096782966523179
2022-09-09,510630,0.08437681867175066
2022-09-09,516600,0.09168774237261619
2022-09-09,516670,0.10600944808569887
2022-09-09,516760,0.10456611860817219
2022-09-09,516810,0.09174453381296488
2022-09-12,159265,0.08362777429756792
2022-09-12,159529,0.07813994825526303
2022-09-12,159689,0.10369745786222928
2022-09-12,159865,0.16406649655225475
2022-09-12,159867,0.09200698828147687
2022-09-12,510630,0.08467909837571798
2022-09-12,516600,0.09252919244237487
2022-09-12,516670,0.10578113817483698
2022-09-12,516760,0.1024959619643227
2022-09-12,516810,0.0929759437939557
2022-09-13,159265,0.08376053683829564
2022-09-13,159529,0.0773397803624538
2022-09-13,159689,0.10257818549353608
2022-09-13,159865,0.167696113273036
2022-09-13,159867,0.090546352237077
2022-09-13,510630,0.08231795209295141
2022-09-13,516600,0.09129603880762524
2022-09-13,516670,0.10632128568385092
2022-09-13,516760,0.10368034569589112
2022-09-13,516810,0.09446340951528301
2022-09-14,159265,0.08318125646342618
2022-09-14,159529,0.0786875696501368
2022-09-14,159689,0.10343919940633546
2022-09-14,159865,0.16433330458303047
2022-09-14,159867,0.08968451336960995
2022-09-14,510630,0.08446541022640507
2022-09-14,516600,0.0901997240072628
2022-09-14,516670,0.1061291763234077
2022-09-14,516760,0.1034214204863257
2022-09-14,516810,0.09645842548406001
2022-09-15,159265,0.08307879754732293
2022-09-15,159529,0.07823781720135191
2022-09-15,159689,0.1040293400279035
2022-09-15,159865,0.16425556601275135
2022-09-15,159867,0.09075893314318974
2022-09-15,510630,0.08495449640799053
2022-09-15,516600,0.09123493281461133
2022-09-15,516670,0.10549788819310696
2022-09-15,516760,0.10306005594964107
2022-09-15,516810,0.09489217270213085
2022-09-16,159265,0.08226738365423117
2022-09-16,159689,0.1035887043595755
2022-09-16,159865,0.16481438093361192
2022-09-16,159867,0.09080420319526077
2022-09-16,159946,0.09245095383562585
2022-09-16,512600,0.08038183337698832
2022-09-16,516670,0.10574518762932901
2022-09-16,516760,0.102027395853769
2022-09-16,516810,0.0900184379028785
2022-09-16,561600,0.08790151925873001
2022-09-19,159265,0.08095367725430151
2022-09-19,159689,0.10239623282823344
2022-09-19,159865,0.16528537617978145
2022-09-19,159867,0.0917160165871742
2022-09-19,159946,0.09277230379309533
2022-09-19,512600,0.08122171878377854
2022-09-19,516670,0.10424120718917229
2022-09-19,516760,0.10273606773510924
2022-09-19,516810,0.0890545277194631
2022-09-19,561600,0.08962287192989099
2022-09-20,159265,0.07970018881195905
2022-09-20,159689,0.10263310690408681
2022-09-20,159865,0.16412617887637887
2022-09-20,159867,0.09156870750890149
2022-09-20,159946,0.09573919386535128
2022-09-20,512600,0.08220824698278018
2022-09-20,516670,0.10407164570688147
2022-09-20,516760,0.1043518069774193
2022-09-20,516810,0.08770458625248657
2022-09-20,561600,0.08789633811375512
2022-09-21,159265,0.07916143802752665
2022-09-21,159689,0.10100296574799168
2022-09-21,159865,0.16704973148769278
2022-09-21,159867,0.09073376799770433
2022-09-21,159946,0.09567970235464075
2022-09-21,512600,0.08291907512362695
2022-09-21,516670,0.10656141403359679
2022-09-21,516760,0.10356016189308745
2022-09-21,516810,0.0854246558633824
2022-09-21,561600,0.08790708747075043
2022-09-22,159265,0.0769649208908486
2022-09-22,159689,0.10126709841932548
2022-09-22,159865,0.16826624429513162
2022-09-22,159867,0.09126949287736434
2022-09-22,159946,0.09270916437610065
2022-09-22,512600,0.0846595580845294
2022-09-22,516670,0.10596525373157484
2022-09-22,516760,0.10402431405957561
2022-09-22,516810,0.08647670617456407
2022-09-22,561600,0.08839724709098563
2022-09-23,159245,0.13666902738342876
2022-09-23,159689,0.10667125880932439
2022-09-23,159865,0.16661875802988876
2022-09-23,159867,0.1613318920444893
2022-09-23,512600,0.1459198396370524
2022-09-23,516670,0.1452633361062966
2022-09-23,516760,0.13752588798951976
2022-09-26,159245,0.13638925453250905
2022-09-26,159689,0.10837307916264742
2022-09-26,159865,0.16778352527923698
2022-09-26,159867,0.1569318600419804
2022-09-26,512600,0.14659491767708022
2022-09-26,516670,0.14658309666750924
2022-09-26,516760,0.13734426663903665
2022-09-27,159245,0.13503199116688444
2022-09-27,159689,0.1114713370263085
2022-09-27,159865,0.1713864207887416
2022-09-27,159867,0.15735389710845002
2022-09-27,512600,0.1449822433099521
2022-09-27,516670,0.14548001668757124
2022-09-27,516760,0.1342940939120921
2022-09-28,159245,0.13520922022447815
2022-09-28,159689,0.11325928608729574
2022-09-28,159865,0.17205643269269993
2022-09-28,159867,0.15593835542327902
2022-09-28,512600,0.14403299409864728
2022-09-28,516670,0.1446605173306081
2022-09-28,516760,0.13484319414299178
2022-09-29,159245,0.1337135488990878
2022-09-29,159689,0.11562361254611322
2022-09-29,159865,0.17090049306566346
2022-09-29,159867,0.15684538459298503
2022-09-29,512600,0.14278252135484623
2022-09-29,516670,0.14320762318706592
2022-09-29,516760,0.13692681635423834
2022-09-30,159245,0.07865572280320923
2022-09-30,159285,0.0766644712496124
2022-09-30,159689,0.102307078272932
2022-09-30,159865,0.1292400882911742
2022-09-30,159867,0.10331677772651066
2022-09-30,513070,0.09094008444802462
2022-09-30,515920,0.09593646025052044
2022-09-30,516670,0.10429481712013451
2022-09-30,516760,0.13817132729073803
2022-09-30,561600,0.08047317254714385
2022-10-03,159245,0.0783805341390758
2022-10-03,159285,0.07779882242018869
2022-10-03,159689,0.10284682825457929
2022-10-03,159865,0.12948946846377796
2022-10-03,159867,0.10380563386188427
2022-10-03,513070,0.09128199139855288
2022-10-03,515920,0.0925788440307662
2022-10-03,516670,0.1040228220942117
2022-10-03,516760,0.1368222708091329
2022-10-03,561600,0.08297278452783025
2022-10-04,159245,0.07860754587205807
2022-10-04,159285,0.07803528188559934
2022-10-04,159689,0.1039815841394059
2022-10-04,159865,0.13023943716682443
2022-10-04,159867,0.10397294415131729
2022-10-04,513070,0.09154793619016542
2022-10-04,515920,0.09087492467987641
2022-10-04,516670,0.10282902871175233
2022-10-04,516760,0.13576884157669106
2022-10-04,561600,0.08414247562630964
2022-10-05,159245,0.07917709319007771
2022-10-05,159285,0.07843081014485066
2022-10-05,159689,0.1035085520277049
2022-10-05,159865,0.12984980676167565
2022-10-05,159867,0.10554931387167583
2022-10-05,513070,0.08966420008378916
2022-10-05,515920,0.08963678110267327
2022-10-05,516670,0.10403587992064788
2022-10-05,516760,0.1366124061431566
2022-10-05,561600,0.08353515675374824
2022-10-06,159245,0.07858476699743483
2022-10-06,159285,0.07859345493097807
2022-10-06,159689,0.10450998944834791
2022-10-06,159865,0.12819570573598876
2022-10-06,159867,0.10738517070560809
2022-10-06,513070,0.08941144618037913
2022-10-06,515920,0.08824927577503316
2022-10-06,516670,0.10289993933948575
2022-10-06,516760,0.1392563818554536
2022-10-06,561600,0.08291386903129047
2022-10-07,159268,0.09251478029159238
2022-10-07,159285,0.07907601605046129
2022-10-07,159865,0.12936620992161568
2022-10-07,159867,0.10797321393961182
2022-10-07,159946,0.09908080205092516
2022-10-07,513070,0.08967738886757813
2022-10-07,516670,0.1028537624097564
2022-10-07,516760,0.1345044539989816
2022-10-07,561600,0.08213287028857721
2022-10-07,562580,0.08282050218090027
2022-10-10,159268,0.0900250173061395
2022-10-10,159285,0.07978675147482807
2022-10-10,159865,0.13048657260366345
2022-10-10,159867,0.10734849159093499
2022-10-10,159946,0.09816533180154385
2022-10-10,513070,0.08901846043696421
2022-10-10,516670,0.10188430368492808
2022-10-10,516760,0.13825973184146992
2022-10-10,561600,0.0813037290918547
2022-10-10,562580,0.08372161016767314
2022-10-11,159268,0.09047939744716216
2022-10-11,159285,0.07971313565491625
2022-10-11,159865,0.13136677536409164
2022-10-11,159867,0.1066755948712616
2022-10-11,159946,0.09485643697116115
2022-10-11,513070,0.08771501936181633
2022-10-11,516670,0.10267172621363135
2022-10-11,516760,0.1378507797316422
2022-10-11,561600,0.08406537153647858
2022-10-11,562580,0.08460576284783868
2022-10-12,159268,0.09067175356513084
2022-10-12,159285,0.07997653826626008
2022-10-12,159865,0.13155165637463348
2022-10-12,159867,0.10743755477848424
2022-10-12,159946,0.09475167202853323
2022-10-12,513070,0.08778457659135416
2022-10-12,516670,0.10208832803067067
2022-10-12,516760,0.13920680795045604
2022-10-12,561600,0.08217470809511071
2022-10-12,562580,0.08435640431936652
2022-10-13,159268,0.09047998646838283
2022-10-13,159285,0.0801518763568571
2022-10-13,159865,0.1313340652070412
2022-10-13,159867,0.10952866809614549
2022-10-13,159946,0.0927647478338549
2022-10-13,513070,0.08797334056785805
2022-10-13,516670,0.10162012157559565
2022-10-13,516760,0.13986437317370043
2022-10-13,561600,0.08142016674467442
2022-10-13,562580,0.08486265397588984
2022-10-14,159268,0.09594515941075432
2022-10-14,159285,0.08054251634866501
2022-10-14,159689,0.08164568082654654
2022-10-14,159865,0.1309106629078802
2022-10-14,159867,0.1085680905077021
2022-10-14,516670,0.11032730281906337
2022-10-14,516760,0.13682054138246566
2022-10-14,517280,0.08599820072473689
2022-10-14,520620,0.08397497185751558
2022-10-14,562580,0.08526687321467032
2022-10-17,159268,0.09587858555732252
2022-10-17,159285,0.0799968025271795
2022-10-17,159689,0.08190666135715624
2022-10-17,159865,0.13278611868950987
2022-10-17,159867,0.10721904573838147
2022-10-17,516670,0.10902534318302212
2022-10-17,516760,0.1370549659942256
2022-10-17,517280,0.08791501008611675
2022-10-17,520620,0.08260338840829501
2022-10-17,562580,0.08561407845879102
2022-10-18,159268,0.09291484433560665
2022-10-18,159285,0.07905849305633912
2022-10-18,159689,0.08082524666200014
2022-10-18,159865,0.13427814639474928
2022-10-18,159867,0.10730407623915059
2022-10-18,516670,0.1092251889295281
2022-10-18,516760,0.13730324162598667
2022-10-18,517280,0.08982917403756653
2022-10-18,520620,0.08332480493979957
2022-10-18,562580,0.08593678377927338
2022-10-19,159268,0.09201665718867859
2022-10-19,159285,0.07900327391951077
2022-10-19,159689,0.08118452282113221
2022-10-19,159865,0.13436292105748163
2022-10-19,159867,0.10911844619258854
2022-10-19,516670,0.11155004133726582
2022-10-19,516760,0.1329247786641422
2022-10-19,517280,0.09130653550445125
2022-10-19,520620,0.08370954765184334
2022-10-19,562580,0.08482327566290564
2022-10-20,159268,0.0933641720192464
2022-10-20,159285,0.08045318885537679
2022-10-20,159689,0.08146518312114345
2022-10-20,159865,0.13306872781117665
2022-10-20,159867,0.10960719738988893
2022-10-20,516670,0.11243900707412231
2022-10-20,516760,0.13240399265853375
2022-10-20,517280,0.08847937435764182
2022-10-20,520620,0.08381454740712041
2022-10-20,562580,0.08490460930574951
2022-10-21,159285,0.08078151504976039
2022-10-21,159565,0.08344031615320528
2022-10-21,159689,0.09721792903795415
2022-10-21,159725,0.10198576247639696
2022-10-21,159733,0.0826663742036116
2022-10-21,159865,0.13351525492778035
2022-10-21,159867,0.1090350384605767
2022-10-21,516670,0.11291506099741791
2022-10-21,516760,0.1094357160694531
2022-10-21,517280,0.08900703262384352
2022-10-24,159285,0.08127898836488534
2022-10-24,159565,0.08371787090541219
2022-10-24,159689,0.09771576152230481
2022-10-24,159725,0.10156121738081339
2022-10-24,159733,0.0821977023218846
2022-10-24,159865,0.1333440316236902
2022-10-24,159867,0.10861559587415814
2022-10-24,516670,0.11231494997714726
2022-10-24,516760,0.11030937290911544
2022-10-24,517280,0.08894450912058864
2022-10-25,159285,0.0817364385161398
2022-10-25,159565,0.0831902348368045
2022-10-25,159689,0.09654515812896075
2022-10-25,159725,0.10155810148936859
2022-10-25,159733,0.0798592123684809
2022-10-25,159865,0.13614358207309454
2022-10-25,159867,0.10731043623967233
2022-10-25,516670,0.11427687198303631
2022-10-25,516760,0.10830015458538174
2022-10-25,517280,0.09107980977906048
2022-10-26,159285,0.08113600435653104
2022-10-26,159565,0.08452655672395794
2022-10-26,159689,0.09714519935335379
2022-10-26,159725,0.10182956279697569
2022-10-26,159733,0.08100679490019332
2022-10-26,159865,0.1363487442490846
2022-10-26,159867,0.10650047686270026
2022-10-26,516670,0.11133813206529115
2022-10-26,516760,0.10933587854550422
2022-10-26,517280,0.09083265014640794
2022-10-27,159285,0.08031518271682445
2022-10-27,159565,0.08470388184967108
2022-10-27,159689,0.09664509071349003
2022-10-27,159725,0.10290174267418596
2022-10-27,159733,0.08017251789477925
2022-10-27,159865,0.1362620346034992
2022-10-27,159867,0.10699847652866522
2022-10-27,516670,0.11032412015341612
2022-10-27,516760,0.10911752031896238
2022-10-27,517280,0.09255943254650631
2022-10-28,159245,0.08354041446558942
2022-10-28,159670,0.09943568468577871
2022-10-28,159725,0.10271979709089883
2022-10-28,159733,0.08184337077931798
2022-10-28,159865,0.13388067090773154
2022-10-28,159867,0.10824933117149174
2022-10-28,512600,0.08635366536510708
2022-10-28,516670,0.1113158606948065
2022-10-28,516760,0.10669470618545508
2022-10-28,517280,0.08596649865382301
2022-10-31,159245,0.08218294422337093
2022-10-31,159670,0.09663476759155225
2022-10-31,159725,0.10311372497602071
2022-10-31,159733,0.08366489899031324
2022-10-31,159865,0.13464310425392428
2022-10-31,159867,0.10867954989646034
2022-10-31,512600,0.08493186736131612
2022-10-31,516670,0.11255027400730276
2022-10-31,516760,0.10795332120098858
2022-10-31,517280,0.08564554749875065
2022-11-01,159245,0.08301655169754338
2022-11-01,159670,0.09914756279375332
2022-11-01,159725,0.10169051032475675
2022-11-01,159733,0.08299537462499751
2022-11-01,159865,0.13494097136247837
2022-11-01,159867,0.10774871873260221
2022-11-01,512600,0.08604252224319249
2022-11-01,516670,0.11101782148351194
2022-11-01,516760,0.10713153070774833
2022-11-01,517280,0.08626843602941554
2022-11-02,159245,0.08270730526490123
2022-11-02,159670,0.09979759401817954
2022-11-02,159725,0.10214236841798024
2022-11-02,159733,0.08251370212386885
2022-11-02,159865,0.1359303720009867
2022-11-02,159867,0.10802986025147766
2022-11-02,512600,0.0859423329792753
2022-11-02,516670,0.1115726188540474
2022-11-02,516760,0.10609450865218437
2022-11-02,517280,0.08526933743709854
2022-11-03,159245,0.08151511264939673
2022-11-03,159670,0.10060086429146142
2022-11-03,159725,0.10395745207923521
2022-11-03,159733,0.08259114607559903
2022-11-03,159865,0.13676397625841114
2022-11-03,159867,0.10604251815152632
2022-11-03,512600,0.0851549572920304
2022-11-03,516670,0.11420469629121639
2022-11-03,516760,0.10383176158488751
2022-11-03,517280,0.08533751532623572
2022-11-04,159520,0.10991904449036631
2022-11-04,159670,0.10101467200938272
2022-11-04,159725,0.07888272793043145
2022-11-04,159728,0.09772595045453898
2022-11-04,159733,0.10279912246797135
2022-11-04,159865,0.13131478502990998
2022-11-04,159867,0.10451369636307514
2022-11-04,516670,0.1060262135558953
2022-11-04,516760,0.08155805896289672
2022-11-04,517280,0.08624572873553209
2022-11-07,159520,0.10548856718589103
2022-11-07,159670,0.10121706234171428
2022-11-07,159725,0.076901109505444
2022-11-07,159728,0.0988307411570771
2022-11-07,159733,0.10539322727859449
2022-11-07,159865,0.12973306972072882
2022-11-07,159867,0.10229131771604257
2022-11-07,516670,0.10851886286271673
2022-11-07,516760,0.08484600717206994
2022-11-07,517280,0.08678003505972116
2022-11-08,159520,0.10464343469387323
2022-11-08,159670,0.10138619823389516
2022-11-08,159725,0.07689286288186296
2022-11-08,159728,0.09964869945048496
2022-11-08,159733,0.10420300294204973
2022-11-08,159865,0.12976256410748177
2022-11-08,159867,0.10208913022087047
2022-11-08,516670,0.10811363328326687
2022-11-08,516760,0.08478642958473313
2022-11-08,517280,0.08847404460148173
2022-11-09,159520,0.10593986106928904
2022-11-09,159670,0.10116693625598755
2022-11-09,159725,0.07600127136221851
2022-11-09,159728,0.10070678757288713
2022-11-09,159733,0.10335510893082671
2022-11-09,159865,0.1323339808973585
2022-11-09,159867,0.10290160161595532
2022-11-09,516670,0.10737661763505062
2022-11-09,516760,0.08410253357237436
2022-11-09,517280,0.08611530108805217
2022-11-10,159520,0.1060560514850946
2022-11-10,159670,0.10162387058023266
2022-11-10,159725,0.07756265079392777
2022-11-10,159728,0.09930624855063212
2022-11-10,159733,0.1040748028030325
2022-11-10,159865,0.13329044777451135
2022-11-10,159867,0.10242564219443859
2022-11-10,516670,0.1063878681582067
2022-11-10,516760,0.08565194095784191
2022-11-10,517280,0.08362047670208161
2022-11-11,159512,0.08091085270868043
2022-11-11,159520,0.07831304466750537
2022-11-11,159728,0.10072440368493335
2022-11-11,159733,0.1015811325265151
2022-11-11,159865,0.15018700113980318
2022-11-11,159867,0.10179727655625187
2022-11-11,516110,0.07462424585288181
2022-11-11,516670,0.1419422992406914
2022-11-11,516760,0.08572088887156608
2022-11-11,517280,0.0841988547511715
2022-11-14,159512,0.08134774627460332
2022-11-14,159520,0.07778498589828158
2022-11-14,159728,0.10153072268009462
2022-11-14,159733,0.10115482445537836
2022-11-14,159865,0.1487704197917373
2022-11-14,159867,0.10225077411372778
2022-11-14,516110,0.07579490412029913
2022-11-14,516670,0.14169708282489915
2022-11-14,516760,0.08706604834601332
2022-11-14,517280,0.08260249149496555
2022-11-15,159512,0.08435228478254987
2022-11-15,159520,0.07744112761711437
2022-11-15,159728,0.10229081922030783
2022-11-15,159733,0.09973127455690368
2022-11-15,159865,0.14681233666889454
2022-11-15,159867,0.1005448275227264
2022-11-15,516110,0.07738492828941726
2022-11-15,516670,0.14174761126628968
2022-11-15,516760,0.087506444508568
2022-11-15,517280,0.08218834556722858
2022-11-16,159512,0.08420986732547552
2022-11-16,159520,0.07570482056964503
2022-11-16,159728,0.10204429403215555
2022-11-16,159733,0.10127686984185602
2022-11-16,159865,0.14757095397381217
2022-11-16,159867,0.1012319505368773
2022-11-16,516110,0.07684050311039489
2022-11-16,516670,0.14133991551987318
2022-11-16,516760,0.08619884119383651
2022-11-16,517280,0.08358198389607405
2022-11-17,159512,0.08359511048976047
2022-11-17,159520,0.07330378360378641
2022-11-17,159728,0.1015169469750101
2022-11-17,159733,0.09974138120014732
2022-11-17,159865,0.14868495597550851
2022-11-17,159867,0.10251838641974517
2022-11-17,516110,0.0784144881220178
2022-11-17,516670,0.14124116922387508
2022-11-17,516760,0.08663273109577983
2022-11-17,517280,0.08435104689436941
2022-11-18,159512,0.08478673041973282
2022-11-18,159670,0.08527228485431954
2022-11-18,159728,0.09459107337810449
2022-11-18,159769,0.07194900512614108
2022-11-18,159865,0.14640434590127335
2022-11-18,159867,0.10136877645921308
2022-11-18,159946,0.06672296622474182
2022-11-18,516110,0.07928696443241384
2022-11-18,516670,0.1411406914626762
2022-11-18,516760,0.1284771617413837
2022-11-21,159512,0.08690415215218704
2022-11-21,159670,0.08645064523136069
2022-11-21,159728,0.09447149338321796
2022-11-21,159769,0.07046841807612178
2022-11-21,159865,0.14697880241007485
2022-11-21,159867,0.10035450159205565
2022-11-21,159946,0.06793306336771153
2022-11-21,516110,0.0773333987060235
2022-11-21,516670,0.14191458785608152
2022-11-21,516760,0.12719093722516545
2022-11-22,159512,0.08734906159997098
2022-11-22,159670,0.08761377614654203
2022-11-22,159728,0.09325170398360441
2022-11-22,159769,0.0709530969379194
2022-11-22,159865,0.14898346220252726
2022-11-22,159867,0.10052920277609177
2022-11-22,159946,0.06658011692781096
2022-11-22,516110,0.07633062497424511
2022-11-22,516670,0.14140807124251145
2022-11-22,516760,0.12700088320877662
2022-11-23,159512,0.08710517215184335
2022-11-23,159670,0.08955643506570395
2022-11-23,159728,0.09355356836929987
2022-11-23,159769,0.06976095286980534
2022-11-23,159865,0.14850308822107944
2022-11-23,159867,0.10062416636724478
2022-11-23,159946,0.06642375137838706
2022-11-23,516110,0.07718876387209862
2022-11-23,516670,0.14114465243471735
2022-11-23,516760,0.12613944926982018
2022-11-24,159512,0.08554117077709383
2022-11-24,159670,0.0885732805905882
2022-11-24,159728,0.09452277554816921
2022-11-24,159769,0.0694706777319786
2022-11-24,159865,0.1477981305175721
2022-11-24,159867,0.10296570588505961
2022-11-24,159946,0.06607491041960763
2022-11-24,516110,0.07724588662157315
2022-11-24,516670,0.14144004731733675
2022-11-24,516760,0.1263674145910209
2022-11-25,159265,0.08091553695262979
2022-11-25,159670,0.08859546413731566
2022-11-25,159728,0.09493184483134574
2022-11-25,159865,0.12670123915805534
2022-11-25,159867,0.10037374464734732
2022-11-25,159946,0.0657250389122589
2022-11-25,513230,0.08500776660813872
2022-11-25,516670,0.14201170553434211
2022-11-25,516760,0.13615329162579556
2022-11-25,520620,0.07958436759277072
2022-11-28,159265,0.0817750365321772
2022-11-28,159670,0.08788664105268383
2022-11-28,159728,0.09826041368804696
2022-11-28,159865,0.12456432507092946
2022-11-28,159867,0.09941145377528514
2022-11-28,159946,0.06645836079807556
2022-11-28,513230,0.08089801345842285
2022-11-28,516670,0.1442550516209665
2022-11-28,516760,0.13703290188739525
2022-11-28,520620,0.07945780211601716
2022-11-29,159265,0.08212686375892492
2022-11-29,159670,0.09071541837130546
2022-11-29,159728,0.09963164520455663
2022-11-29,159865,0.12317929092349388
2022-11-29,159867,0.10091342564679635
2022-11-29,159946,0.06551440850098456
2022-11-29,513230,0.08053198627372472
2022-11-29,516670,0.14341412932355174
2022-11-29,516760,0.13474484470491027
2022-11-29,520620,0.07922798729175136
2022-11-30,159265,0.08212736849742944
2022-11-30,159670,0.09156342162684003
2022-11-30,159728,0.098084857225375
2022-11-30,159865,0.122599590647858
2022-11-30,159867,0.10143298806342504
2022-11-30,159946,0.06762311980724094
2022-11-30,513230,0.07925317359184596
2022-11-30,516670,0.14385475303569364
2022-11-30,516760,0.13517874115086284
2022-11-30,520620,0.07828198635342902
2022-12-01,159265,0.08243031848797629
2022-12-01,159670,0.0901102519448836
2022-12-01,159728,0.09758253314572563
2022-12-01,159865,0.12159091483179309
2022-12-01,159867,0.10209165465243557
2022-12-01,159946,0.06774055396123824
2022-12-01,513230,0.08001559385327771
2022-12-01,516670,0.14384420409326393
2022-12-01,516760,0.13725081811774886
2022-12-01,520620,0.077343156911657
2022-12-02,159265,0.08441375555196033
2022-12-02,159512,0.09539667743284778
2022-12-02,159670,0.09069323415133235
2022-12-02,159865,0.10164575217584192
2022-12-02,159867,0.10814718034168352
2022-12-02,159946,0.06793594170468681
2022-12-02,159986,0.06829379784735959
2022-12-02,516670,0.14369241922744935
2022-12-02,516760,0.16461295756562513
2022-12-02,517550,0.07516828400121325
2022-12-05,159265,0.08473016224653337
2022-12-05,159512,0.09585101270522042
2022-12-05,159670,0.089785143100343
2022-12-05,159865,0.10321894135909332
2022-12-05,159867,0.10697793211933769
2022-12-05,159946,0.06834446679570645
2022-12-05,159986,0.06842192752089447
2022-12-05,516670,0.14426386746498676
2022-12-05,516760,0.16301343251126407
2022-12-05,517550,0.07539311417662048
2022-12-06,159265,0.0859658914155917
2022-12-06,159512,0.09558326029638751
2022-12-06,159670,0.09170550342306685
2022-12-06,159865,0.1039869775615457
2022-12-06,159867,0.10595330614960748
2022-12-06,159946,0.06821900456958503
2022-12-06,159986,0.06945687901524301
2022-12-06,516670,0.14204818476938644
2022-12-06,516760,0.16264595818994743
2022-12-06,517550,0.07443503460963889
2022-12-07,159265,0.08698822197042753
2022-12-07,159512,0.09661829185244294
2022-12-07,159670,0.0901393178513519
2022-12-07,159865,0.10328992263453207
2022-12-07,159867,0.10566372258751973
2022-12-07,159946,0.06675511101052481
2022-12-07,159986,0.0690642577160118
2022-12-07,516670,0.14342890393255003
2022-12-07,516760,0.16411710477855065
2022-12-07,517550,0.07393514566608857
2022-12-08,159265,0.08686785548009124
2022-12-08,159512,0.09850408602089694
2022-12-08,159670,0.0921125050058384
2022-12-08,159865,0.1028810265113755
2022-12-08,159867,0.10642248112099145
2022-12-08,159946,0.06628899864232865
2022-12-08,159986,0.069760755858487
2022-12-08,516670,0.14379035417121544
2022-12-08,516760,0.1593797881736374
2022-12-08,517550,0.07399214901513806
2022-12-09,159265,0.0853585977889201
2022-12-09,159670,0.09074162859451194
2022-12-09,159725,0.07955695731903417
2022-12-09,159865,0.10847726826926149
2022-12-09,159867,0.11191282726567663
2022-12-09,159928,0.09146831884454282
2022-12-09,512600,0.08165824544676518
2022-12-09,516670,0.1462222705071613
2022-12-09,516760,0.1296177211835042
2022-12-09,560680,0.0749861647806222
2022-12-12,159265,0.08497885503437805
2022-12-12,159670,0.0910376941413447
2022-12-12,159725,0.08075851810710935
2022-12-12,159865,0.10760672578436913
2022-12-12,159867,0.11105758237486307
2022-12-12,159928,0.0921645892883976
2022-12-12,512600,0.08201214858616115
2022-12-12,516670,0.1462469686936691
2022-12-12,516760,0.12805842417519747
2022-12-12,560680,0.07607849381451041
2022-12-13,159265,0.0839265924500353
2022-12-13,159670,0.09026812573375137
2022-12-13,159725,0.07892539578963774
2022-12-13,159865,0.10832861370515388
2022-12-13,159867,0.11167117741455206
2022-12-13,159928,0.0914337702830281
2022-12-13,512600,0.08135026010889777
2022-12-13,516670,0.1474261612807157
2022-12-13,516760,0.12997319034943594
2022-12-13,560680,0.07669671288479217
2022-12-14,159265,0.0826542773224446
2022-12-14,159670,0.0907575413345256
2022-12-14,159725,0.0791764083798448
2022-12-14,159865,0.10545301862693214
2022-12-14,159867,0.11240224503381567
2022-12-14,159928,0.09238802846286057
2022-12-14,512600,0.08191491353610794
2022-12-14,516670,0.14833811746581266
2022-12-14,516760,0.13132830324707773
2022-12-14,560680,0.0755871465905784
2022-12-15,159265,0.08423836240181011
2022-12-15,159670,0.09040516359378392
2022-12-15,159725,0.08093286695669531
2022-12-15,159865,0.10369182130410504
2022-12-15,159867,0.11046268377938022
2022-12-15,159928,0.09131413408987321
2022-12-15,512600,0.08247732657768038
2022-12-15,516670,0.14969213785204377
2022-12-15,516760,0.12980146240349552
2022-12-15,560680,0.07698404104113254
2022-12-16,159265,0.0839474667060541
2022-12-16,159825,0.1207077681093992
2022-12-16,159827,0.09508738293489989
2022-12-16,159867,0.08582049814357477
2022-12-16,510150,0.08825334198354529
2022-12-16,511760,0.08515238183411519
2022-12-16,516550,0.12740793898693445
2022-12-16,516670,0.12113316261762799
2022-12-16,516760,0.09538697282219367
2022-12-16,562900,0.09710308586165536
2022-12-19,159265,0.08259984457805485
2022-12-19,159825,0.11977463088715018
2022-12-19,159827,0.09489322542593755
2022-12-19,159867,0.08575420242055706
2022-12-19,510150,0.09036340624843414
2022-12-19,511760,0.08715381920260344
2022-12-19,516550,0.12733242390771568
2022-12-19,516670,0.12079060300754171
2022-12-19,516760,0.09438339285783692
2022-12-19,562900,0.09695445146416831
2022-12-20,159265,0.08245675214189674
2022-12-20,159825,0.12236712654511463
2022-12-20,159827,0.0954688272734082
2022-12-20,159867,0.08591132548141357
2022-12-20,510150,0.09207028761095057
2022-12-20,511760,0.08438624054833112
2022-12-20,516550,0.12839989664538293
2022-12-20,516670,0.11838063970406859
2022-12-20,516760,0.09407053795910408
2022-12-20,562900,0.09648836609032953
2022-12-21,159265,0.08289925452212027
2022-12-21,159825,0.12275718542235034
2022-12-21,159827,0.09372598153549605
2022-12-21,159867,0.08630994733580861
2022-12-21,510150,0.09225532358677917
2022-12-21,511760,0.08413064912897301
2022-12-21,516550,0.12922540547368352
2022-12-21,516670,0.1183978807095868
2022-12-21,516760,0.09366132665468652
2022-12-21,562900,0.0966370456305156
2022-12-22,159265,0.08190236629619654
2022-12-22,159825,0.12328918081731563
2022-12-22,159827,0.09271327264822436
2022-12-22,159867,0.08629411772042428
2022-12-22,510150,0.09184002018640045
2022-12-22,511760,0.08289560246816766
2022-12-22,516550,0.13273503231949438
2022-12-22,516670,0.117664180125508
